"ano";"UF";"sexo";"idade";"cor";"mae_viva";"reg_nascimento";"UF_nasc";"alfabetizado";"anos_estudo";"renda_total"
2005;"MG";"mulher";60;"parda";0;1;;0;0;300
2005;"MG";"homem";15;"parda";1;1;;1;8;0
2005;"SP";"mulher";34;"preta";1;1;"BA";1;6;340
2005;"ES";"mulher";22;"branca";1;1;;1;14;400
2005;"PA";"homem";7;"branca";1;1;;1;0;
2005;"PE";"homem";62;"parda";0;1;;1;11;411
2005;"MG";"mulher";10;"branca";1;1;;1;2;0
2005;"PE";"homem";28;"parda";1;1;;1;11;600
2005;"MG";"mulher";34;"branca";0;1;;1;6;0
2005;"BA";"mulher";31;"parda";1;1;;1;11;1200
2005;"PR";"mulher";18;"branca";1;1;;1;11;200
2005;"PA";"homem";18;"preta";1;1;;1;6;300
2005;"SE";"homem";4;"branca";1;1;"AL";0;0;
2005;"RS";"homem";7;"branca";1;1;;1;0;
2005;"MG";"mulher";43;"parda";1;1;"RN";1;5;150
2005;"BA";"mulher";6;"branca";1;1;;0;0;
2005;"BA";"mulher";23;"branca";1;1;;1;11;300
2005;"AC";"mulher";21;"parda";1;1;;1;7;0
2005;"RJ";"mulher";77;"branca";0;1;;1;1;300
2005;"MG";"homem";21;"parda";1;1;;1;5;0
2005;"PA";"mulher";15;"parda";1;1;;1;7;0
2005;"BA";"mulher";21;"parda";1;1;;1;5;0
2005;"RR";"homem";55;"branca";0;1;"CE";1;0;350
2005;"AM";"mulher";6;"branca";1;1;;1;0;
2005;"CE";"mulher";15;"parda";1;1;;1;5;0
2005;"GO";"homem";37;"branca";1;1;"PB";1;9;500
2005;"DF";"homem";13;"branca";1;1;;1;4;0
2005;"TO";"mulher";28;"branca";1;1;"MS";1;4;300
2005;"MS";"homem";35;"parda";1;1;"PR";1;3;900
2005;"PA";"homem";28;"parda";1;1;;1;11;300
2005;"GO";"mulher";;"parda";0;1;;1;4;300
2005;"SP";"mulher";49;"branca";1;1;;1;7;140
2005;"RO";"mulher";52;"branca";0;1;"PR";1;2;600
2005;"RS";"mulher";17;"branca";1;1;;1;8;350
2005;"MG";"homem";16;"parda";1;1;"SP";1;5;40
2005;"BA";"mulher";6;"parda";1;1;;1;0;
2005;"RS";"homem";14;"branca";1;1;;1;7;0
2005;"RJ";"homem";46;"branca";1;1;;1;15;4750
2005;"PA";"mulher";67;"parda";0;1;;1;4;300
2005;"TO";"mulher";4;"parda";1;1;;0;0;
2005;"BA";"homem";1;"parda";1;1;;0;0;
2005;"RS";"homem";29;"branca";1;1;;1;11;1000
2005;"BA";"homem";29;"parda";1;1;;1;11;650
2005;"RJ";"homem";3;"branca";1;1;;0;0;
2005;"RJ";"mulher";29;"branca";1;1;;1;14;1500
2005;"MG";"mulher";51;"branca";0;1;;1;3;193
2005;"RJ";"mulher";34;"branca";1;1;;1;0;350
2005;"PR";"homem";27;"branca";0;1;;1;5;200
2005;"SP";"mulher";48;"parda";1;1;;0;0;0
2005;"RS";"homem";13;"branca";5;1;;1;6;0
2005;"GO";"mulher";15;"branca";1;1;"TO";1;6;150
2005;"RN";"mulher";31;"parda";1;1;;1;3;80
2005;"RS";"homem";43;"branca";1;1;;1;11;700
2005;"SP";"homem";48;"branca";1;1;;1;13;900
2005;"PE";"homem";27;"parda";1;1;;1;7;300
2005;"PI";"mulher";32;"parda";1;1;;1;4;0
2005;"PR";"homem";73;"branca";0;1;;1;4;400
2005;"DF";"homem";19;"branca";1;1;"PI";1;7;0
2005;"RS";"mulher";40;"preta";0;1;;1;6;600
2005;"SP";"mulher";22;"branca";1;1;;1;11;510
2005;"SC";"homem";51;"branca";0;1;;1;3;300
2005;"MG";"mulher";31;"branca";1;1;;1;4;0
2005;"MG";"mulher";21;"branca";1;1;"RJ";1;11;325
2005;"PE";"homem";31;"parda";1;1;;1;1;480
2005;"AC";"mulher";13;"parda";1;1;;1;6;0
2005;"BA";"mulher";22;"branca";0;1;;1;5;220
2005;"GO";"mulher";30;"parda";1;1;"DF";1;13;1300
2005;"TO";"homem";69;"parda";1;1;"CE";0;0;300
2005;"SP";"mulher";59;"branca";1;1;;1;15;1700
2005;"MG";"homem";2;"parda";1;1;;0;0;
2005;"GO";"mulher";10;"parda";1;1;;1;3;0
2005;"SP";"homem";10;"branca";1;1;;1;3;0
2005;"MT";"homem";64;"branca";0;1;"SP";1;3;520
2005;"PE";"homem";35;"parda";1;1;;1;11;600
2005;"RJ";"mulher";60;"branca";0;1;;1;10;0
2005;"CE";"mulher";28;"branca";1;1;;1;14;800
2005;"RS";"homem";25;"branca";1;1;;1;8;800
2005;"RR";"mulher";12;"branca";1;1;;1;5;0
2005;"PR";"homem";28;"branca";1;1;"SP";1;15;2430
2005;"SP";"homem";20;"parda";1;1;"BA";1;10;0
2005;"PR";"homem";15;"branca";1;1;"RS";1;8;80
2005;"RJ";"homem";41;"branca";1;1;"PA";1;14;850
2005;"SC";"mulher";36;"branca";1;1;;0;2;95
2005;"BA";"mulher";17;"parda";1;1;;1;5;0
2005;"MS";"mulher";14;"branca";1;1;;1;3;0
2005;"PE";"mulher";14;"parda";1;1;;1;7;0
2005;"AP";"mulher";89;"parda";0;1;"PA";1;0;300
2005;"RJ";"mulher";52;"parda";0;1;"MA";1;11;3100
2005;"AC";"homem";63;"branca";0;1;;0;0;530
2005;"PA";"mulher";42;"parda";1;1;"MA";1;11;800
2005;"PE";"mulher";5;"parda";1;1;;0;0;
2005;"PA";"homem";17;"branca";1;1;"MA";1;7;300
2005;"SP";"homem";27;"branca";1;1;;1;15;1300
2005;"PA";"homem";47;"parda";1;1;;1;13;1005
2005;"PE";"homem";35;"branca";1;1;"PB";1;15;2900
2005;"SE";"homem";11;"parda";1;1;;0;1;80
2005;"BA";"homem";63;"branca";0;1;;0;0;300
2005;"PR";"homem";6;"parda";1;1;;1;0;
2005;"RJ";"mulher";44;"parda";1;1;;1;15;750
2005;"PR";"homem";24;"branca";1;1;"SP";1;11;1000
2005;"RN";"homem";12;"parda";1;1;;1;4;0
2005;"PE";"mulher";28;"parda";1;1;;1;4;0
2005;"PE";"mulher";39;"parda";1;1;"BA";1;11;500
2005;"MS";"homem";34;"parda";1;1;"PR";1;4;800
2005;"BA";"homem";25;"preta";1;1;;1;9;300
2005;"TO";"homem";61;"parda";0;1;"BA";0;0;600
2005;"MA";"homem";10;"parda";1;1;;1;1;0
2005;"PE";"mulher";13;"preta";1;1;;1;5;0
2005;"GO";"mulher";26;"parda";1;1;;1;0;300
2005;"RN";"homem";13;"parda";1;1;;1;4;0
2005;"AM";"homem";5;"parda";1;1;;1;0;
2005;"ES";"homem";11;"parda";1;1;;1;4;0
2005;"SC";"mulher";58;"branca";1;1;;1;4;300
2005;"AM";"mulher";12;"parda";1;1;;1;5;0
2005;"AM";"mulher";7;"parda";1;1;;0;0;
2005;"RS";"mulher";29;"branca";1;1;;1;5;0
2005;"PA";"mulher";23;"parda";1;1;"MA";1;8;0
2005;"RS";"homem";18;"parda";1;1;;1;10;0
2005;"RS";"homem";31;"branca";1;1;;1;11;800
2005;"RS";"homem";28;"branca";1;1;;1;5;700
2005;"ES";"homem";33;"parda";1;1;;1;4;800
2005;"MG";"mulher";31;"parda";1;1;;1;15;1000
2005;"PR";"mulher";13;"branca";1;1;;1;6;0
2005;"RS";"homem";55;"branca";0;1;;1;7;1262
2005;"SP";"homem";7;"parda";1;1;;1;0;
2005;"SP";"homem";39;"branca";0;1;"PR";1;11;1300
2005;"SP";"mulher";17;"branca";1;1;;1;8;0
2005;"RS";"mulher";21;"branca";1;1;;1;5;80
2005;"SE";"mulher";26;"parda";1;1;"AL";1;10;300
2005;"RJ";"homem";53;"parda";0;1;;1;4;2000
2005;"RJ";"mulher";81;"branca";0;1;"MG";1;4;600
2005;"RJ";"mulher";21;"parda";1;1;;1;10;350
2005;"AM";"homem";52;"branca";0;1;;1;11;3400
2005;"AC";"mulher";43;"parda";1;1;;1;10;1000
2005;"PA";"mulher";18;"parda";1;1;;1;11;300
2005;"PE";"mulher";39;"parda";1;1;;1;6;0
2005;"TO";"homem";1;"parda";1;1;;0;0;
2005;"RS";"mulher";31;"preta";1;1;;1;4;560
2005;"RJ";"homem";14;"parda";1;1;;1;4;0
2005;"MG";"mulher";1;"parda";1;1;;0;0;
2005;"ES";"mulher";4;"parda";1;1;;0;0;
2005;"PA";"mulher";24;"parda";1;1;;1;6;0
2005;"MG";"homem";75;"branca";0;1;;1;0;460
2005;"PI";"mulher";20;"branca";1;1;;1;11;0
2005;"PE";"homem";36;"parda";1;1;;1;11;600
2005;"PE";"homem";20;"branca";1;1;;1;13;200
2005;"RS";"mulher";36;"branca";1;1;;1;15;1000
2005;"DF";"homem";27;"branca";5;1;"PB";1;4;500
2005;"BA";"homem";34;"parda";1;1;;1;0;0
2005;"BA";"homem";19;"parda";1;1;;1;11;0
2005;"PE";"mulher";48;"parda";1;1;;1;11;410
2005;"PB";"homem";42;"branca";1;1;;1;8;500
2005;"PR";"mulher";18;"parda";1;1;;1;11;340
2005;"AC";"homem";12;"parda";1;1;;1;5;0
2005;"AM";"mulher";14;"branca";0;1;;1;9;0
2005;"AM";"homem";24;"parda";1;1;;1;11;300
2005;"ES";"homem";15;"parda";1;1;;1;7;0
2005;"RS";"mulher";54;"branca";0;1;;1;11;1400
2005;"ES";"homem";45;"branca";1;1;;1;4;300
2005;"CE";"mulher";0;"parda";1;1;;0;0;
2005;"PR";"mulher";4;"parda";1;1;;0;0;
2005;"GO";"homem";18;"parda";1;1;;1;4;0
2005;"PA";"homem";44;"parda";1;1;;1;12;1000
2005;"BA";"mulher";24;"parda";1;1;;1;6;0
2005;"SP";"mulher";72;"branca";5;1;"MG";0;0;300
2005;"RO";"homem";43;"parda";1;1;"ES";1;5;500
2005;"SP";"homem";34;"branca";1;1;;1;11;1500
2005;"DF";"mulher";24;"parda";1;1;"GO";1;15;1500
2005;"PE";"homem";54;"branca";0;1;;0;0;0
2005;"MA";"mulher";29;"branca";0;1;;1;1;35
2005;"GO";"mulher";24;"branca";1;1;;1;11;0
2005;"PE";"homem";29;"parda";1;1;;1;9;800
2005;"ES";"homem";42;"branca";1;1;"estrangeiro";1;11;1000
2005;"MG";"homem";31;"branca";1;1;"RJ";1;15;6687
2005;"GO";"mulher";85;"branca";0;1;;0;0;600
2005;"BA";"homem";14;"parda";1;1;;1;5;0
2005;"BA";"homem";23;"parda";1;1;;1;11;300
2005;"PA";"homem";32;"branca";1;1;;1;6;500
2005;"SP";"mulher";13;"parda";1;1;;1;6;0
2005;"PA";"homem";5;"branca";1;1;"DF";0;0;
2005;"CE";"mulher";17;"branca";1;1;;1;11;0
2005;"MT";"mulher";10;"parda";1;1;;1;3;0
2005;"GO";"mulher";0;"branca";1;1;;0;0;
2005;"RN";"mulher";23;"parda";1;1;"BA";1;11;80
2005;"BA";"homem";62;"preta";0;1;;1;3;420
2005;"PR";"homem";7;"branca";1;1;;1;0;
2005;"RS";"mulher";22;"branca";1;1;;1;11;300
2005;"GO";"homem";31;"branca";1;1;;1;11;490
2005;"RJ";"homem";25;"parda";1;1;;1;2;0
2005;"CE";"homem";36;"parda";0;1;;0;0;120
2005;"MG";"mulher";35;"parda";1;1;;1;11;300
2005;"RN";"homem";31;"parda";1;1;;1;4;400
2005;"GO";"homem";7;"parda";1;1;;1;1;
2005;"AC";"mulher";38;"parda";0;1;"AM";1;0;0
2005;"RJ";"mulher";18;"preta";1;1;;1;4;0
2005;"GO";"mulher";4;"branca";1;1;;0;0;
2005;"PA";"homem";25;"parda";1;1;;1;11;370
2005;"CE";"homem";18;"parda";1;1;;1;7;0
2005;"MA";"homem";21;"parda";1;1;;1;3;0
2005;"SE";"mulher";11;"branca";1;1;;1;4;0
2005;"PE";"homem";23;"branca";1;1;;1;11;360
2005;"PA";"mulher";8;"parda";1;1;;0;0;
2005;"GO";"homem";48;"parda";1;1;;1;4;600
2005;"PR";"mulher";17;"branca";1;1;;1;9;0
2005;"AM";"mulher";53;"parda";1;1;;1;;260
2005;"GO";"homem";27;"branca";1;1;"TO";1;7;530
2005;"MG";"homem";54;"parda";1;1;;1;15;1500
2005;"RJ";"mulher";50;"branca";0;1;;1;15;0
2005;"DF";"mulher";50;"parda";0;1;"MA";1;8;0
2005;"AL";"mulher";1;"parda";1;1;;0;0;
2005;"SP";"homem";0;"parda";1;1;;0;0;
2005;"AM";"homem";48;"branca";0;1;;1;4;250
2005;"RS";"mulher";8;"parda";1;1;;1;1;
2005;"MS";"mulher";29;"branca";1;1;"PR";1;11;0
2005;"GO";"mulher";11;"branca";1;1;"SC";1;1;0
2005;"PR";"mulher";9;"branca";1;1;;1;1;
2005;"RS";"mulher";13;"branca";1;1;;1;7;0
2005;"MG";"mulher";17;"parda";1;1;;1;8;0
2005;"SP";"homem";25;"parda";1;1;"MA";1;3;735
2005;"RS";"mulher";29;"branca";1;1;;1;11;400
2005;"PA";"mulher";34;"preta";1;1;;1;11;600
2005;"MT";"homem";12;"parda";1;1;;1;6;0
2005;"AM";"mulher";6;"branca";1;1;;0;0;
2005;"PE";"homem";40;"parda";1;1;"CE";1;6;160
2005;"TO";"homem";8;"parda";1;1;;1;2;
2005;"PA";"mulher";5;"parda";1;1;;0;0;
2005;"MG";"homem";0;"branca";1;1;;0;0;
2005;"RS";"mulher";42;"branca";0;1;;1;9;60
2005;"BA";"homem";17;"preta";1;1;;1;10;300
2005;"PR";"homem";82;"branca";0;1;"SP";0;0;300
2005;"RS";"mulher";49;"branca";0;1;;1;4;320
2005;"PE";"homem";27;"parda";1;1;;1;9;360
2005;"ES";"mulher";29;"branca";1;1;;1;15;2800
2005;"DF";"homem";0;"parda";1;1;;0;0;
2005;"CE";"mulher";60;"parda";0;1;"RN";1;3;0
2005;"RO";"homem";13;"parda";1;1;;1;5;0
2005;"PE";"homem";64;"branca";0;1;"RN";1;5;380
2005;"MG";"homem";39;"parda";1;1;;1;3;200
2005;"AM";"mulher";9;"parda";1;1;;1;1;
2005;"RS";"homem";38;"branca";1;1;;1;11;580
2005;"MS";"mulher";16;"parda";1;1;;1;4;0
2005;"MS";"homem";16;"preta";1;1;;1;9;0
2005;"AM";"homem";58;"branca";0;1;;1;4;1000
2005;"RS";"homem";30;"parda";0;1;;1;8;500
2005;"RS";"mulher";1;"branca";1;1;"PR";0;0;
2005;"ES";"mulher";23;"branca";1;1;;0;0;0
2005;"RS";"homem";29;"preta";1;1;;1;8;624
2005;"PR";"homem";13;"branca";1;1;;1;7;0
2005;"MT";"mulher";18;"parda";1;1;;1;10;0
2005;"SP";"mulher";45;"parda";5;1;"MG";0;0;0
2005;"RJ";"homem";62;"branca";0;1;;1;5;550
2005;"MG";"mulher";14;"branca";1;1;;1;3;0
2005;"CE";"homem";27;"branca";5;1;;1;9;692
2005;"CE";"homem";24;"branca";0;1;;0;0;0
2005;"RS";"homem";64;"branca";0;1;;1;5;300
2005;"RS";"mulher";53;"branca";0;1;;1;8;0
2005;"ES";"homem";18;"parda";1;1;;1;11;0
2005;"SE";"mulher";27;"parda";0;1;;1;11;250
2005;"CE";"homem";3;"parda";1;1;;0;0;
2005;"DF";"mulher";19;"preta";1;1;;1;9;0
2005;"RJ";"mulher";49;"branca";0;1;"MG";1;2;0
2005;"RJ";"homem";47;"preta";1;1;;1;8;400
2005;"PR";"homem";46;"branca";1;1;;1;2;450
2005;"MG";"mulher";22;"preta";1;1;;1;11;300
2005;"MG";"homem";15;"parda";1;1;;1;8;0
2005;"AC";"mulher";1;"parda";1;1;;0;0;
2005;"PR";"homem";27;"parda";1;1;;1;4;650
2005;"PE";"mulher";23;"parda";1;1;;1;11;300
2005;"MG";"mulher";48;"branca";1;1;;1;15;970
2005;"SP";"mulher";45;"branca";1;1;;1;9;0
2005;"SP";"mulher";2;"branca";1;1;;0;0;
2005;"RS";"mulher";4;"branca";1;1;;0;0;
2005;"PE";"homem";58;"branca";0;1;;1;4;0
2005;"PA";"homem";12;"parda";1;1;;1;4;30
2005;"CE";"homem";15;"parda";1;1;;1;6;0
2005;"PB";"mulher";7;"branca";1;1;;1;0;
2005;"PE";"homem";28;"parda";1;1;;1;6;450
2005;"RO";"homem";23;"parda";1;1;;1;11;400
2005;"MT";"homem";11;"branca";1;1;;1;3;0
2005;"RS";"homem";15;"branca";1;1;;1;9;0
2005;"BA";"mulher";34;"parda";1;1;;1;11;300
2005;"MG";"homem";38;"parda";1;1;;1;8;600
2005;"PE";"homem";22;"parda";1;1;;0;0;450
2005;"PR";"mulher";18;"branca";1;1;;1;11;400
2005;"PR";"homem";4;"branca";1;1;;0;0;
2005;"PE";"homem";2;"branca";1;1;;0;0;
2005;"BA";"mulher";67;"parda";0;1;;0;0;300
2005;"RJ";"homem";43;"branca";0;1;;1;9;1200
2005;"DF";"homem";8;"parda";1;1;"MA";1;1;
2005;"RS";"homem";19;"branca";1;1;;1;4;380
2005;"SP";"homem";24;"branca";1;1;;1;11;1500
2005;"BA";"homem";38;"parda";0;1;;0;0;80
2005;"GO";"mulher";12;"branca";1;1;;1;4;15
2005;"SC";"homem";15;"branca";1;1;;1;8;0
2005;"SP";"homem";8;"amarela";1;1;;1;1;
2005;"SP";"mulher";35;"preta";1;1;"BA";1;6;600
2005;"AM";"mulher";0;"parda";1;1;;0;0;
2005;"PA";"homem";18;"parda";1;1;;1;8;250
2005;"RS";"homem";59;"branca";0;1;;1;4;1466
2005;"RJ";"mulher";7;"parda";1;1;;0;0;
2005;"SP";"homem";36;"parda";1;1;"PE";1;2;
2005;"RO";"homem";7;"branca";1;1;;1;0;
2005;"MA";"mulher";1;"parda";1;1;;0;0;
2005;"BA";"mulher";40;"parda";1;1;"PR";1;3;400
2005;"SP";"homem";38;"branca";1;1;;1;11;800
2005;"DF";"mulher";30;"branca";1;1;;1;8;50
2005;"RS";"mulher";56;"branca";0;1;;1;5;300
2005;"SC";"homem";40;"branca";1;1;;1;15;2700
2005;"CE";"homem";28;"parda";1;1;;1;11;160
2005;"RJ";"mulher";61;"parda";0;1;"AL";1;3;540
2005;"PA";"mulher";39;"parda";1;1;;1;9;381
2005;"PE";"mulher";16;"branca";1;1;;1;9;0
2005;"PR";"homem";30;"branca";1;1;;1;4;450
2005;"BA";"homem";25;"preta";1;1;;1;11;300
2005;"CE";"mulher";6;"parda";1;1;;0;0;
2005;"RJ";"mulher";46;"parda";0;1;;1;4;0
2005;"PR";"mulher";29;"branca";1;1;;1;15;255
2005;"PI";"homem";14;"branca";1;1;;1;7;0
2005;"RS";"mulher";40;"branca";1;1;;1;5;230
2005;"PB";"homem";10;"branca";1;1;;1;3;0
2005;"SC";"homem";36;"branca";1;1;;1;15;3500
2005;"PA";"mulher";5;"parda";1;1;;0;0;
2005;"RJ";"homem";40;"branca";1;1;;1;11;1000
2005;"PA";"homem";10;"parda";1;1;;1;1;0
2005;"PA";"homem";13;"parda";1;1;;1;5;0
2005;"PE";"homem";43;"parda";1;1;;1;11;1500
2005;"SP";"mulher";12;"branca";1;1;;1;5;0
2005;"MG";"mulher";15;"preta";1;1;;1;8;0
2005;"ES";"mulher";6;"parda";1;1;;0;0;
2005;"PA";"mulher";30;"parda";1;1;;1;11;500
2005;"AL";"mulher";26;"branca";1;1;;1;11;0
2005;"SP";"mulher";39;"branca";0;1;;1;14;2000
2005;"BA";"mulher";22;"preta";1;1;;1;8;300
2005;"PB";"mulher";17;"branca";1;1;;1;6;0
2005;"MA";"homem";19;"parda";1;1;;0;0;0
2005;"RJ";"homem";12;"parda";1;1;;1;4;0
2005;"RJ";"mulher";54;"parda";0;1;;1;11;1580
2005;"ES";"mulher";4;"parda";1;1;;0;0;
2005;"AC";"homem";19;"parda";1;1;;1;6;300
2005;"SE";"mulher";59;"parda";1;1;;1;5;120
2005;"BA";"homem";37;"parda";1;1;;1;3;670
2005;"AC";"mulher";29;"parda";1;1;;0;0;25
2005;"SP";"mulher";15;"branca";1;1;;1;10;0
2005;"RR";"homem";46;"indígena";1;1;;1;8;450
2005;"AM";"homem";61;"parda";0;0;"PA";0;0;800
2005;"RO";"homem";31;"parda";1;1;"MT";1;0;850
2005;"CE";"homem";42;"parda";1;1;"MA";1;6;670
2005;"MT";"homem";7;"branca";1;1;;1;1;
2005;"AL";"homem";40;"branca";1;1;;0;1;320
2005;"SE";"homem";36;"parda";1;1;;0;0;260
2005;"RS";"mulher";46;"branca";0;1;"SP";1;5;0
2005;"GO";"mulher";1;"parda";1;1;;0;0;
2005;"GO";"homem";65;"parda";0;1;;1;0;1900
2005;"PA";"mulher";1;"branca";1;1;;0;0;
2005;"MG";"mulher";39;"parda";0;1;;1;15;372
2005;"MS";"mulher";14;"indígena";1;1;;1;6;0
2005;"TO";"homem";27;"parda";1;1;;1;14;1120
2005;"RS";"homem";22;"branca";1;1;;1;10;1500
2005;"MG";"homem";10;"preta";1;1;;1;2;0
2005;"CE";"homem";13;"parda";1;1;;1;4;0
2005;"BA";"mulher";54;"parda";1;1;;1;6;600
2005;"PR";"homem";75;"branca";0;1;"SC";1;12;1715
2005;"RJ";"homem";57;"parda";1;1;;1;15;1500
2005;"SP";"homem";60;"parda";0;1;"PB";0;0;400
2005;"PE";"homem";36;"parda";1;1;"RJ";1;8;5000
2005;"BA";"mulher";41;"parda";1;1;;1;11;550
2005;"PR";"homem";9;"parda";1;1;;1;2;
2005;"MS";"mulher";38;"branca";1;1;;1;11;1000
2005;"PA";"mulher";68;"parda";0;1;;1;5;550
2005;"BA";"homem";20;"branca";1;1;;1;5;600
2005;"TO";"homem";7;"branca";1;1;;0;0;
2005;"GO";"mulher";26;"parda";1;1;;1;4;300
2005;"PI";"homem";27;"branca";1;1;;0;0;0
2005;"AP";"mulher";12;"parda";1;1;;1;6;15
2005;"PR";"homem";26;"branca";1;1;;1;14;1800
2005;"MT";"mulher";19;"branca";1;1;;1;12;0
2005;"RJ";"homem";22;"parda";1;1;;1;10;500
2005;"PE";"mulher";9;"branca";1;1;;1;2;
2005;"CE";"homem";12;"parda";1;1;;1;4;0
2005;"SP";"mulher";22;"parda";1;1;;1;11;700
2005;"PE";"mulher";12;"parda";1;1;;1;5;0
2005;"MG";"homem";4;"parda";1;1;;0;0;
2005;"MS";"mulher";3;"parda";1;1;;0;0;
2005;"BA";"mulher";2;"branca";1;1;;0;0;
2005;"CE";"homem";90;"parda";0;5;;0;0;300
2005;"MG";"mulher";3;"parda";1;1;;0;0;
2005;"RS";"mulher";71;"branca";0;1;;1;15;1700
2005;"SC";"mulher";22;"parda";1;1;;1;4;150
2005;"GO";"mulher";33;"parda";1;1;"PR";1;11;694
2005;"MG";"homem";30;"parda";1;1;;1;4;3100
2005;"PA";"homem";14;"parda";1;1;;1;6;0
2005;"MT";"homem";51;"parda";1;1;"SP";1;11;900
2005;"DF";"homem";1;"branca";1;1;;0;0;
2005;"MG";"mulher";45;"branca";1;1;;1;4;400
2005;"BA";"homem";53;"parda";1;1;;1;2;30
2005;"ES";"homem";9;"parda";1;1;;1;1;
2005;"MS";"homem";54;"parda";1;1;"TO";0;0;350
2005;"MG";"homem";50;"parda";0;1;;1;11;2800
2005;"BA";"homem";8;"parda";1;1;;1;2;
2005;"AL";"homem";14;"branca";1;1;;1;4;180
2005;"PA";"homem";38;"preta";1;1;"MA";1;5;300
2005;"RJ";"homem";38;"branca";1;1;;1;8;400
2005;"CE";"homem";33;"branca";1;1;;1;11;380
2005;"RS";"mulher";69;"parda";0;1;;0;0;300
2005;"PE";"mulher";31;"parda";1;1;;0;0;200
2005;"PR";"mulher";9;"branca";1;1;;1;1;
2005;"SP";"mulher";17;"branca";1;1;;1;10;0
2005;"RS";"mulher";80;"branca";0;1;;1;4;700
2005;"MG";"mulher";8;"branca";1;1;;1;1;
2005;"GO";"homem";20;"branca";1;1;;1;12;800
2005;"PA";"homem";7;"branca";1;1;;1;0;
2005;"SP";"homem";45;"branca";0;1;"BA";0;0;600
2005;"RS";"homem";6;"branca";1;1;;1;0;
2005;"ES";"mulher";19;"parda";1;1;;1;11;300
2005;"RJ";"homem";38;"preta";1;1;;0;0;720
2005;"MS";"mulher";61;"branca";0;1;"SP";1;3;2250
2005;"PE";"mulher";16;"parda";1;1;;1;9;0
2005;"MG";"homem";25;"branca";1;1;;1;1;300
2005;"RS";"homem";24;"branca";1;1;;1;13;800
2005;"PI";"homem";79;"parda";0;1;;0;0;300
2005;"MS";"mulher";70;"parda";0;1;"RS";0;0;300
2005;"CE";"homem";5;"parda";1;1;;0;0;
2005;"PE";"mulher";15;"branca";1;1;;1;9;0
2005;"PB";"mulher";33;"preta";1;1;;1;11;336
2005;"PA";"mulher";6;"parda";1;1;;0;0;
2005;"PA";"mulher";51;"parda";0;1;;1;6;600
2005;"AM";"homem";20;"parda";1;1;;1;10;0
2005;"MS";"mulher";0;"parda";1;0;;0;0;
2005;"SP";"homem";40;"parda";1;1;;1;10;5200
2005;"PE";"mulher";7;"parda";1;1;;1;1;
2005;"SE";"homem";17;"preta";1;1;;1;8;0
2005;"RS";"homem";6;"branca";1;1;;0;0;
2005;"PR";"mulher";7;"branca";1;1;;1;0;
2005;"DF";"homem";44;"branca";1;1;"RJ";1;11;2300
2005;"GO";"mulher";9;"branca";1;1;"MG";0;0;
2005;"AL";"mulher";23;"branca";1;1;;1;6;38
2005;"RS";"mulher";29;"branca";0;1;;1;8;350
2005;"SP";"homem";22;"branca";1;1;;1;7;716
2005;"PE";"homem";3;"parda";1;1;;0;0;
2005;"PE";"homem";25;"parda";1;1;;1;11;0
2005;"RR";"homem";37;"parda";0;1;"AM";1;3;600
2005;"DF";"homem";55;"branca";0;1;"PI";1;1;800
2005;"GO";"mulher";64;"branca";1;1;"MA";1;4;300
2005;"MA";"mulher";6;"branca";1;1;;1;0;
2005;"GO";"homem";3;"parda";1;1;;0;0;
2005;"RS";"mulher";17;"branca";1;1;;1;9;0
2005;"RN";"homem";13;"branca";1;1;;0;2;0
2005;"SC";"mulher";13;"branca";1;1;;1;6;0
2005;"MS";"homem";26;"parda";1;1;;1;11;350
2005;"SC";"homem";26;"branca";1;1;;1;11;1100
2005;"RS";"homem";9;"branca";1;1;;1;2;
2005;"RS";"homem";37;"branca";1;1;;1;5;500
2005;"PR";"mulher";2;"parda";1;1;;0;0;
2005;"SP";"mulher";32;"parda";1;1;;1;11;400
2005;"PE";"mulher";12;"parda";1;1;"PB";1;2;0
2005;"SP";"homem";10;"parda";1;1;;1;3;0
2005;"MG";"mulher";22;"parda";1;1;;1;8;0
2005;"CE";"mulher";48;"parda";1;1;;1;11;600
2005;"SE";"mulher";56;"parda";0;1;;1;11;2509
2005;"SP";"mulher";23;"parda";1;1;"BA";1;8;0
2005;"SC";"homem";33;"branca";1;1;;1;15;1700
2005;"SE";"mulher";28;"parda";1;1;;1;8;1100
2005;"BA";"homem";50;"branca";1;1;"PB";0;1;200
2005;"DF";"mulher";58;"branca";0;1;"PI";1;3;100
2005;"RS";"homem";19;"parda";1;1;;1;6;120
2005;"PR";"homem";8;"branca";1;1;;1;2;
2005;"MG";"mulher";15;"branca";1;1;;1;5;0
2005;"PR";"mulher";52;"branca";0;1;"SC";1;2;80
2005;"TO";"mulher";4;"parda";1;1;;0;0;
2005;"RO";"mulher";24;"parda";1;1;;1;4;0
2005;"RS";"mulher";6;"branca";1;1;;1;0;
2005;"PA";"homem";7;"parda";1;1;"AM";1;0;
2005;"RJ";"homem";18;"parda";1;1;;1;11;0
2005;"PI";"homem";35;"parda";1;1;"ES";1;7;250
2005;"PB";"homem";30;"branca";1;1;;1;11;0
2005;"PE";"homem";30;"parda";1;1;;1;2;600
2005;"CE";"homem";10;"parda";1;1;;1;4;0
2005;"PE";"homem";43;"parda";1;1;;0;0;80
2005;"CE";"mulher";42;"branca";1;1;;1;11;350
2005;"SP";"mulher";26;"parda";0;1;;1;8;0
